arm,rho,seed,cca,mcc,gap,batch_removed
mix_1000,0.05,7,0.9888506720248476,0.7731951019758035,0.2155991410621025,0.0753333333333334
mix_1000,0.05,8,0.5135547777263683,0.5271941330338009,-0.0135075405615494,0.104
mix_1000,0.05,9,0.5488983270703893,0.5171390536035373,0.0324636282251687,0.1219999999999998
mix_1000,0.05,10,0.5401034372791778,0.5206102977168137,0.0198044511699893,0.274
mix_1000,0.05,11,0.8627333807818175,0.720927151328824,0.1418213834620764,0.2786666666666666
mix_1000,0.05,12,0.9460345046596556,0.9451286911634724,0.0007788728165227,0.104
mix_1000,0.05,13,0.4700077742032884,0.4271586280490531,0.043232083407459,0.0626666666666666
mix_1000,0.05,14,0.8299138487702254,0.7633907868908276,0.0669041722480443,0.072
mix_1000,0.05,15,0.6301113505793695,0.6080118019317835,0.0218147153737959,0.4613333333333331
mix_1000,0.05,16,0.9179619085140542,0.8386192058029951,0.0793456579764174,0.088
mix_1000,0.05,17,0.6590460672686091,0.6324970649529855,0.027054015582943,0.2306666666666665
mix_1000,0.05,18,0.7473270935110362,0.5719167758536271,0.1760382384805358,0.0846666666666666
mix_1000,0.05,19,0.9701497995291768,0.9033704569911116,0.0666752593899664,0.0646666666666666
mix_1000,0.05,20,0.6099994926157195,0.5648509180236472,0.0454752209138304,0.3233333333333332
mix_1000,0.05,21,0.6014541270401178,0.5622152166988288,0.0390287888850124,0.4346666666666667
mix_1000,0.05,22,0.5766501389408313,0.567910244463608,0.0096244850484776,0.7993333333333332
mix_1000,0.05,23,0.6924124663129892,0.5417094418841295,0.1514876590278976,0.0853333333333332
mix_1000,0.05,24,0.552605102894376,0.5350660421362939,0.0186663897084621,0.3846666666666665
mix_1000,0.2,0,0.7847604406272595,0.5731923651527903,0.2116929532692194,0.2213333333333333
mix_1000,0.2,1,0.6291707394131856,0.6139673492944975,0.0158306451615362,0.5066666666666668
mix_1000,0.2,2,0.8619072731932131,0.7210651393131948,0.1409576122660381,0.32
mix_1000,0.2,3,0.7505796882183484,0.5656477760682952,0.1850065717311747,0.5586666666666666
mix_1000,0.2,4,0.6679864669109097,0.654257835041133,0.0136675091782778,0.2199999999999999
mix_1000,0.2,5,0.9201150920172516,0.758632546172663,0.1616509051143201,0.2146666666666665
mix_1000,0.2,6,0.6830762658267966,0.5829915308334612,0.1000246374167336,0.4399999999999999
mix_1000,0.2,7,0.9714538043912536,0.767984967954114,0.2034002230021959,0.2080000000000001
mix_1000,0.2,8,0.5320675932006396,0.5408894285429748,-0.008694887356575,0.2013333333333333
mix_1000,0.2,9,0.5280963411729668,0.4950652881485439,0.0340231991127045,0.3113333333333332
mix_1000,0.2,10,0.5560559063691385,0.5156527488800015,0.0407605394935211,0.6160000000000001
mix_1000,0.2,11,0.6126247476039305,0.4768061752505415,0.1364092923109606,0.1886666666666667
mix_1000,0.2,12,0.7327656890811344,0.617422267651747,0.1157741513763223,0.5693333333333332
mix_1000,0.2,13,0.8308498404073701,0.7836578419170976,0.0468417553109715,0.3086666666666666
mix_1000,0.2,14,0.8932179581246416,0.7753011076572416,0.1183040903537622,0.2073333333333333
mix_1000,0.2,15,0.9711476937875676,0.8228040693928803,0.1484998122526993,0.2026666666666665
mix_1000,0.2,16,0.9212201321117464,0.9161834080950864,0.0049160394134171,0.2280000000000002
mix_1000,0.2,17,0.5047400273583161,0.4861167296896023,0.0191477041608318,0.5960000000000001
mix_1000,0.2,18,0.6110425052098427,0.5263418619509765,0.0853591272702615,0.3580000000000001
mix_1000,0.2,19,0.9394567919354992,0.8883888803969779,0.0509253878169793,0.2120000000000002
mix_1000,0.2,20,0.5905757705546937,0.4821098844219403,0.1083050963017134,0.1986666666666665
mix_1000,0.2,21,0.9315550856448932,0.8030955712894206,0.1286163052530365,0.2159999999999999
mix_1000,0.2,22,0.9078814351574128,0.8769140246176075,0.03119297657874,0.2046666666666667
mix_1000,0.2,23,0.8564718436995296,0.5846889919101654,0.2723045344697781,0.1826666666666665
mix_1000,0.2,24,0.6692411805140651,0.6663161232824122,0.0036063547435172,0.4266666666666667
mix_1000,0.4,0,0.7313769166396238,0.696323023310828,0.0348384145029503,0.6026666666666665
mix_1000,0.4,1,0.6313625757322313,0.5415258745090523,0.0909031425172741,0.4186666666666667
mix_1000,0.4,2,0.8339512752306064,0.7499049426196457,0.0845241316977403,0.4793333333333334
mix_1000,0.4,3,0.6920811527001232,0.6842032343941786,0.007715240502026,0.4820000000000002
mix_1000,0.4,4,0.9006857921272629,0.8965143496868113,0.0043559996640913,0.4186666666666667
mix_1000,0.4,5,0.8619761353002127,0.647335032025855,0.2145409961852186,0.3580000000000001
mix_1000,0.4,6,0.8994083985529415,0.7189612517533595,0.1801715452120136,0.3959999999999999
mix_1000,0.4,7,0.6344842819271087,0.6177049920456786,0.0163993367820722,0.4886666666666666
mix_1000,0.4,8,0.5045264741185612,0.490090327248491,0.0144751906232186,0.4479999999999999
mix_1000,0.4,9,0.7337204987286536,0.7156609931592451,0.018283293744956,0.4399999999999999
mix_1000,0.4,10,0.439030486923827,0.4173917132744044,0.022414830800504,0.4086666666666665
mix_1000,0.4,11,0.6535469357688457,0.6380743911911047,0.0155291001437339,0.4653333333333331
mix_1000,0.4,12,0.974602410664438,0.9265043003371014,0.0481750276817461,0.4126666666666665
mix_1000,0.4,13,0.5117735910590242,0.4912824189488732,0.0207433950346365,0.4113333333333333
mix_1000,0.4,14,0.8589184551173846,0.6684373822063839,0.1906435929679465,0.4113333333333333
mix_1000,0.4,15,0.941633214138406,0.940112835449174,0.0017765611077074,0.4319999999999999
mix_1000,0.4,16,0.588136191947104,0.5403913690805461,0.047749595885273,0.492
mix_1000,0.4,17,0.8331200703739787,0.8035568945512417,0.0301073133147019,0.49
mix_1000,0.4,18,0.7470277521853166,0.6243065552089373,0.1228125021764081,0.4766666666666665
mix_1000,0.4,19,0.9723306348466408,0.9722513284015863,5.1649268257847325e-05,0.4193333333333333
mix_1000,0.4,20,0.5982795550827481,0.5412999115792465,0.0567945056506702,0.4266666666666667
mix_1000,0.4,21,0.7658580870390188,0.6416323655413063,0.1239701221037103,0.4626666666666668
mix_1000,0.4,22,0.5343677153914217,0.5163907970864555,0.0190310939728111,0.4199999999999999
mix_1000,0.4,23,0.4770580427173331,0.4698397039545325,0.008576200592968,0.4106666666666667
mix_1000,0.4,24,0.8848990786015642,0.8698646498683688,0.0155332899555346,0.4133333333333335
mix_1000,0.6,0,0.5979947173487838,0.566499276480481,0.0315656702021172,0.6946666666666665
mix_1000,0.6,1,0.757737611735344,0.7053158613050392,0.0533668704202687,0.6379999999999999
mix_1000,0.6,2,0.8750841156346605,0.8708259364022212,0.0041168376778325,0.6013333333333333
mix_1000,0.6,3,0.986838759586962,0.6980201315731673,0.2888883688988102,0.6046666666666667
mix_1000,0.6,4,0.861368993924552,0.8506626891316658,0.0110460840093407,0.6173333333333333
mix_1000,0.6,5,0.9836342827071692,0.9080448704368488,0.075562408717544,0.5780000000000001
mix_1000,0.6,6,0.9105464899968984,0.9049272618330464,0.0059262111769949,0.6213333333333333
mix_1000,0.6,7,0.5443280164378456,0.5324230632693636,0.0122871347041548,0.74
mix_1000,0.6,8,0.9461733784105096,0.9446012277923624,0.0014806139653285,0.6113333333333333
mix_1000,0.6,9,0.6041489079249606,0.5218655740331389,0.0818214185649993,0.5946666666666667
mix_1000,0.6,10,0.966988260507471,0.8646294481953793,0.1023219604596633,0.6166666666666667
mix_1000,0.6,11,0.9894664858793056,0.9636807485634418,0.0257831271256546,0.5926666666666667
mix_1000,0.6,12,0.6880156677476449,0.6736218123967556,0.0151443009326882,0.6713333333333333
mix_1000,0.6,13,0.5582202182455432,0.5574876989765266,0.0014032940662046,0.6099999999999999
mix_1000,0.6,14,0.5941689857790627,0.5667947784545941,0.0274152365399524,0.6339999999999999
mix_1000,0.6,15,0.8716998579505539,0.8703986768377205,0.0014929808066486,0.5753333333333333
mix_1000,0.6,16,0.5830431720983954,0.5634660952084036,0.0204437190893836,0.6200000000000001
mix_1000,0.6,17,0.4981814989088148,0.486538834899904,0.0112327798681461,0.6653333333333333
mix_1000,0.6,18,0.5102188493814704,0.5088950772034705,0.0016460689638161,0.6166666666666667
mix_1000,0.6,19,0.5663519682679569,0.4278076000798627,0.1406675564570644,0.6333333333333333
mix_1000,0.6,20,0.5418695341245121,0.541646929259779,0.0003388252455831,0.5793333333333333
mix_1000,0.6,21,0.79732021522945,0.7856332020393736,0.0121670816021699,0.6093333333333333
mix_1000,0.6,22,0.8365776211020369,0.8405848233659887,-0.0037489832312368,0.6186666666666667
mix_1000,0.6,23,0.5389948972122931,0.5150846817940832,0.0243061333011153,0.6113333333333333
mix_1000,0.6,24,0.8621584962749826,0.769410173490483,0.0926897047029264,0.5800000000000001
mix_1000,0.8,0,0.8933039376846161,0.8871427236571708,0.0063084022265235,0.8133333333333335
mix_1000,0.8,1,0.9846661110591644,0.7973280672585344,0.1873763694841139,0.7733333333333334
mix_1000,0.8,2,0.9535063287429664,0.7041932155354746,0.249506420669451,0.8173333333333335
mix_1000,0.8,3,0.9898116317788724,0.7992015512439203,0.1905372194282617,0.8046666666666666
mix_1000,0.8,4,0.6732980643876242,0.6715070569054471,0.0022879021208712,0.804
mix_1000,0.8,5,0.7309503507023214,0.7021902500109239,0.0287077678939332,0.8033333333333332
mix_1000,0.8,6,0.9741658629337286,0.9511132728227194,0.0229870662261694,0.8233333333333333
mix_1000,0.8,7,0.9336813318295704,0.9227158884329068,0.0112331856066258,0.8013333333333335
mix_1000,0.8,8,0.9912411522798884,0.9353885970491642,0.0557786914214841,0.8353333333333333
mix_1000,0.8,9,0.9889167446652336,0.7990417241474996,0.1899848355707682,0.7946666666666666
mix_1000,0.8,10,0.9877381793858284,0.8946503401809105,0.0931756460976966,0.8193333333333332
mix_1000,0.8,11,0.6816799922788254,0.6136862959685394,0.0690468159965358,0.7973333333333334
mix_1000,0.8,12,0.991432926802907,0.979254250141171,0.012044933349588,0.8406666666666667
mix_1000,0.8,13,0.6639745960345749,0.5349279603758986,0.1290743646996633,0.7993333333333332
mix_1000,0.8,14,0.9892399324951704,0.668239546354511,0.3210198054200064,0.8026666666666666
mix_1000,0.8,15,0.4661776474833157,0.4875247475124067,-0.0210213159135949,0.7973333333333334
mix_1000,0.8,16,0.9894657875559434,0.9345452650015722,0.0550073244871409,0.8313333333333333
mix_1000,0.8,17,0.9793237160026612,0.9756444267800392,0.0036822800752877,0.8373333333333335
mix_1000,0.8,18,0.6965522035270693,0.6977624976914418,-0.000719575009932,0.7999999999999998
mix_1000,0.8,19,0.9914542233371076,0.7240501219554747,0.2673515573090379,0.8026666666666666
mix_1000,0.8,20,0.6034545189537861,0.6008714800238109,0.003001148062669,0.7993333333333332
mix_1000,0.8,21,0.9892994456236152,0.7126191229137242,0.2765479406475948,0.8380000000000001
mix_1000,0.8,22,0.6540633238075901,0.5664991789831412,0.0879447523625612,0.8206666666666667
mix_1000,0.8,23,0.9894424921775672,0.7992686256792321,0.1902362455023301,0.8206666666666667
mix_1000,0.8,24,0.9189945370875038,0.9179235852957344,0.0012346480864484,0.8173333333333335
mix_1000,1.0,0,0.9889618477129762,0.9828819978641689,0.0060838800431279,1.0
mix_1000,1.0,1,0.992373151572636,0.9906947194658215,0.0017783731162801,0.9573333333333331
mix_1000,1.0,2,0.994048553391383,0.8782333395575348,0.1158220346408956,1.0
mix_1000,1.0,3,0.9917373757464528,0.8338274525535604,0.1579332210709497,0.998
mix_1000,1.0,4,0.9932935310630552,0.9728118774012576,0.0204645912647086,0.9713333333333334
mix_1000,1.0,5,0.9935280104069836,0.9037728766153804,0.0898138104267447,1.0
mix_1000,1.0,6,0.9934417217672736,0.9109055309066336,0.0824553287440825,0.99
mix_1000,1.0,7,0.9927711005408406,0.976904684027919,0.015775684031839,1.0
mix_1000,1.0,8,0.9942726414163384,0.7028701828376359,0.2914802996595369,1.0
mix_1000,1.0,9,0.9932809154406386,0.9930620931055524,0.0003141955901977,1.0
mix_1000,1.0,10,0.9924832539128062,0.9739049598500862,0.0185356757989966,0.9866666666666668
mix_1000,1.0,11,0.9929449572293866,0.771108297547616,0.2219027286288057,0.986
mix_1000,1.0,12,0.9921166161602862,0.8406201162136547,0.1515399447169021,1.0
mix_1000,1.0,13,0.992009612924776,0.9728780996612624,0.0192582176222433,0.982
mix_1000,1.0,14,0.991919257754393,0.8333125011134697,0.1586352458863755,1.0
mix_1000,1.0,15,0.992644275763258,0.9916734025028098,0.000909769290969,0.9966666666666666
mix_1000,1.0,16,0.9931843377573334,0.9917262029386128,0.0015451358701614,0.9873333333333334
mix_1000,1.0,17,0.9925975884178824,0.967146324887944,0.0253841706723936,0.996
mix_1000,1.0,18,0.9922866526579444,0.7426684523161605,0.2496670031173657,1.0
mix_1000,1.0,19,0.9933147932408102,0.8099309471659106,0.1834347094408798,1.0
mix_1000,1.0,20,0.9915257019854026,0.9675488197144138,0.0241018804072377,1.0
mix_1000,1.0,21,0.9939030204227868,0.9419341575860518,0.0518590746751315,1.0
mix_1000,1.0,22,0.991244834939526,0.827344177982055,0.163839402670213,0.9726666666666668
mix_1000,1.0,23,0.9930868943282056,0.8066606748116989,0.1863624436535988,0.9873333333333334
mix_1000,1.0,24,0.9933044505482316,0.929248634022003,0.0641474134486793,1.0
mix_200,0.05,0,0.725288771950992,0.6984011864852067,0.0268791122035328,0.2653333333333334
mix_200,0.05,1,0.7244103867136638,0.7119863164042721,0.0125110996812231,0.1320000000000001
mix_200,0.05,2,0.6360720527242734,0.6354205386444536,0.0004278892831542,0.1140000000000001
mix_200,0.05,3,0.6154616177060844,0.6129271889014938,0.0022508130080171,0.0613333333333332
mix_200,0.05,4,0.8637317883497564,0.6839253890404675,0.1799949853185746,0.0986666666666666
mix_200,0.05,5,0.7331928376028971,0.7089186769922587,0.0244798304474701,0.3453333333333332
mix_200,0.05,6,0.985545173955271,0.6443138913754887,0.3411844772842485,0.0713333333333332
mix_200,0.05,7,0.989447856593458,0.6553879496325301,0.333975727267799,0.0826666666666666
mix_200,0.05,8,0.6514461680238356,0.5414326275729859,0.109714010160641,0.0766666666666666
mix_200,0.05,9,0.7676442109342174,0.7575472551078413,0.0105961810014281,0.0466666666666666
mix_200,0.05,10,0.9255901797411288,0.8922903173403356,0.033724403226739,0.058
mix_200,0.05,11,0.5659215526548339,0.5666228951558814,-0.0005174840942094,0.3193333333333332
mix_200,0.05,12,0.975558566802694,0.9637790313544105,0.0116432131219454,0.0513333333333334
mix_200,0.05,13,0.9189949753404504,0.9174126581136258,0.0019841481294634,0.062
mix_200,0.05,14,0.481172485091658,0.4802266931833891,0.0017280819874022,0.1646666666666667
mix_200,0.05,15,0.9578845038173952,0.9347168845995664,0.0229999170981505,0.0659999999999998
mix_200,0.05,16,0.9901781647710008,0.671878502672213,0.3183337477318465,0.0773333333333332
mix_200,0.05,17,0.9880342111914518,0.9453569149843746,0.042573099878217,0.0659999999999998
mix_200,0.05,18,0.8628585143650266,0.757938739175495,0.1050686690575448,0.0813333333333332
mix_200,0.05,19,0.5362414553189456,0.5156309034364299,0.0213972349323419,0.0733333333333332
mix_200,0.05,20,0.7658583869056643,0.7208618728203149,0.0450224836644632,0.2326666666666668
mix_200,0.05,21,0.6254995221269048,0.6340655902337863,-0.0090105535816288,0.1113333333333332
mix_200,0.05,22,0.6316500358911774,0.6218979001867824,0.010188881944654,0.3313333333333332
mix_200,0.05,23,0.9873738108949756,0.9550337696964948,0.0324456958812949,0.0526666666666666
mix_200,0.05,24,0.9625206295790094,0.8989719700582197,0.0635449013474593,0.0566666666666666
mix_200,0.2,0,0.9714323969537038,0.9711090970100368,0.0004132626086263,0.2093333333333333
mix_200,0.2,1,0.7223832714302667,0.7202300331834803,0.0024810947024143,0.2053333333333333
mix_200,0.2,2,0.6713853549961286,0.550321425663079,0.1208071989853646,0.2693333333333334
mix_200,0.2,3,0.601297706526681,0.5731044432199955,0.0278608915579249,0.5133333333333334
mix_200,0.2,4,0.55200349367703,0.5287689101514979,0.0231384167918377,0.2206666666666668
mix_200,0.2,5,0.5763836374324782,0.5667257637186195,0.0101720099380928,0.2886666666666666
mix_200,0.2,6,0.9889507237068496,0.6928227404346132,0.2962212932465444,0.2233333333333333
mix_200,0.2,7,0.990072094628692,0.6414084527607016,0.3486000354828928,0.2139999999999999
mix_200,0.2,8,0.5538695649417616,0.5482477782324958,0.005944255765134,0.706
mix_200,0.2,9,0.8551127109457257,0.8565978069727354,-0.0012398581838399,0.1979999999999999
mix_200,0.2,10,0.9820410900203866,0.9745150952232052,0.0075180598538717,0.2033333333333333
mix_200,0.2,11,0.9627461701346712,0.9618311484822276,0.0009093228383124,0.1779999999999999
mix_200,0.2,12,0.904365065118936,0.810877134793736,0.0938520372012273,0.2473333333333331
mix_200,0.2,13,0.9180802159153894,0.8925438079917205,0.0255283795162337,0.1953333333333333
mix_200,0.2,14,0.9724386735445328,0.9712844053718116,0.0010238404436873,0.1933333333333333
mix_200,0.2,15,0.8427068082823219,0.683817097231955,0.1589712723500715,0.3839999999999999
mix_200,0.2,16,0.9877552803461968,0.6385055767377938,0.3491113179304583,0.2113333333333331
mix_200,0.2,17,0.8053867101033908,0.789793566236169,0.0163949271256248,0.2000000000000001
mix_200,0.2,18,0.6930051582048523,0.6653281626006582,0.027999429836076,0.2006666666666667
mix_200,0.2,19,0.944281785943344,0.9460850982608452,-0.0019938414470154,0.2133333333333333
mix_200,0.2,20,0.8027234818889932,0.7993258013762494,0.0036891553040041,0.1993333333333333
mix_200,0.2,21,0.9606190574414204,0.8478275639920454,0.1128547414744386,0.2146666666666665
mix_200,0.2,22,0.9808494002854208,0.980671847056806,1.658474202792526e-05,0.1893333333333333
mix_200,0.2,23,0.9865916219937264,0.8109285851412477,0.1756248848685107,0.1799999999999999
mix_200,0.2,24,0.9707544427672812,0.9570571728517306,0.0139146816652556,0.1973333333333333
mix_200,0.4,0,0.9082960723588474,0.9050150852853832,0.0033723805441915,0.3999999999999999
mix_200,0.4,1,0.7154632183625016,0.6958682168646535,0.0201629812395538,0.4580000000000002
mix_200,0.4,2,0.8575690147265722,0.7455014237115704,0.112377307482513,0.4413333333333331
mix_200,0.4,3,0.5855685595345677,0.5851255527798094,0.0004390866015552,0.4079999999999999
mix_200,0.4,4,0.7098109054985279,0.7075091502634436,0.0020094064845126,0.4153333333333333
mix_200,0.4,5,0.924114718241584,0.9178850571203956,0.0061746552207126,0.3613333333333333
mix_200,0.4,6,0.9897592586267524,0.7024728258475054,0.2871873154923217,0.4013333333333333
mix_200,0.4,7,0.9904557785676182,0.6898041458642903,0.3007630445512451,0.4039999999999999
mix_200,0.4,8,0.987726170457891,0.9668163725014745,0.0208138205521918,0.3966666666666667
mix_200,0.4,9,0.6430058397201049,0.6434978848111208,-0.0001761024390642,0.4186666666666667
mix_200,0.4,10,0.9843930054105652,0.9442474949918268,0.0402494691924415,0.4180000000000001
mix_200,0.4,11,0.9215580889776458,0.9195102540695153,0.0018274749462852,0.3620000000000001
mix_200,0.4,12,0.9652037466338044,0.963473994561592,0.0019864166402382,0.4253333333333333
mix_200,0.4,13,0.9907585196316,0.735248005396187,0.2556124653862217,0.4026666666666667
mix_200,0.4,14,0.965957542237843,0.8697385509432549,0.09607653698515,0.4086666666666665
mix_200,0.4,15,0.8845175515974142,0.88406573316207,0.0004719128928221,0.4180000000000001
mix_200,0.4,16,0.9902275848393742,0.7866212695398886,0.2037251950731804,0.4153333333333333
mix_200,0.4,17,0.9087695805362234,0.8619191932534074,0.0471990982289589,0.3660000000000001
mix_200,0.4,18,0.9734506204432104,0.9721445893274234,0.0012576417963698,0.4113333333333333
mix_200,0.4,19,0.6788402228590553,0.6598362775761125,0.0195990435932853,0.4259999999999999
mix_200,0.4,20,0.96711845662162,0.9649023523402798,0.0022321091322161,0.3606666666666667
mix_200,0.4,21,0.9858416319680978,0.7865363274953555,0.1992465896990277,0.4186666666666667
mix_200,0.4,22,0.9859899983984576,0.9813494160291264,0.0047726064453109,0.4073333333333333
mix_200,0.4,23,0.6764613777070845,0.6766746767219309,0.0008705311763598,0.3926666666666667
mix_200,0.4,24,0.9878851006653956,0.9264468178733972,0.0614294354052539,0.4086666666666667
mix_200,0.6,0,0.9849857604761094,0.7962115276872637,0.1887042003057684,0.6206666666666667
mix_200,0.6,1,0.987971308312216,0.9252703200127268,0.0625843638766744,0.6000000000000001
mix_200,0.6,2,0.9806634492354324,0.9501372053142284,0.0304310412492319,0.6266666666666667
mix_200,0.6,3,0.983579469853924,0.9834028985318504,0.0003117427000751,0.5973333333333333
mix_200,0.6,4,0.57173975362858,0.5631000097099415,0.0088523692193221,0.6139999999999999
mix_200,0.6,5,0.8275028613600066,0.8081539306714132,0.0197080805495394,0.5720000000000001
mix_200,0.6,6,0.9897367558676526,0.7138537719482958,0.2759951387406476,0.6459999999999999
mix_200,0.6,7,0.989464318759038,0.6962345641026757,0.2932612787388963,0.5926666666666667
mix_200,0.6,8,0.9645084643772242,0.8358408330419332,0.12855235835024,0.6286666666666667
mix_200,0.6,9,0.971568977097614,0.8160346600377876,0.1553324336159195,0.5940000000000001
mix_200,0.6,10,0.61107207361992,0.5813717215154645,0.0300910236018477,0.5973333333333333
mix_200,0.6,11,0.9908832998008577,0.6657228340987501,0.3253059079774136,0.6173333333333333
mix_200,0.6,12,0.8611325969915722,0.8526797398935502,0.0084493972833603,0.6173333333333333
mix_200,0.6,13,0.991925061038222,0.9721570243505732,0.0197834388765838,0.6219999999999999
mix_200,0.6,14,0.9822580939744964,0.9503535185377524,0.03185188625923,0.6320000000000001
mix_200,0.6,15,0.7568321220733103,0.7531282654623932,0.0036935090529282,0.6219999999999999
mix_200,0.6,16,0.9794775734834592,0.8358810199142854,0.1434746128440732,0.6373333333333333
mix_200,0.6,17,0.7356879544794452,0.727863974952629,0.0079114544510873,0.6179999999999999
mix_200,0.6,18,0.7024149359720783,0.6970608372992475,0.0053587948286117,0.5886666666666667
mix_200,0.6,19,0.9920079109989708,0.7944423201765918,0.1976076324934037,0.6326666666666667
mix_200,0.6,20,0.9747812882486492,0.8190491857790692,0.1555448728417554,0.5546666666666669
mix_200,0.6,21,0.9883277110249576,0.6620629101924009,0.3263380082951277,0.6253333333333333
mix_200,0.6,22,0.988120470924528,0.6791005042790126,0.3088857269887202,0.6186666666666667
mix_200,0.6,23,0.963541204573749,0.799407685513152,0.1642972174697328,0.6080000000000001
mix_200,0.6,24,0.9683537239143556,0.9645749232855574,0.0036097174396564,0.5813333333333333
mix_200,0.8,0,0.9855784266281332,0.7504079164301606,0.2351289907475405,0.8006666666666666
mix_200,0.8,1,0.9899806154272408,0.9710985599419244,0.0190189928145922,0.8233333333333333
mix_200,0.8,2,0.9919130706013952,0.7175117746338594,0.274454104362158,0.8246666666666667
mix_200,0.8,3,0.9899353984331296,0.9875356398439236,0.0024722347379427,0.8073333333333332
mix_200,0.8,4,0.9824423606165136,0.8883185039593644,0.0942533367846303,0.8193333333333332
mix_200,0.8,5,0.9860390522181436,0.9062600009209002,0.0796343948303767,0.7786666666666666
mix_200,0.8,6,0.9905889664524788,0.9334167369366152,0.0571117712069298,0.812
mix_200,0.8,7,0.990070073438873,0.9206512336613688,0.0693555563165254,0.8246666666666667
mix_200,0.8,8,0.9843582885202709,0.8952464223036402,0.0889802965612804,0.8346666666666667
mix_200,0.8,9,0.9916773805153404,0.7219307126095902,0.2697369244427624,0.7786666666666666
mix_200,0.8,10,0.9818307201238328,0.7906312548740955,0.1912332227477464,0.8133333333333335
mix_200,0.8,11,0.9909714740326064,0.7274516605479674,0.2636278194376565,0.796
mix_200,0.8,12,0.989687612121896,0.9351703830603966,0.0545640366419077,0.8353333333333333
mix_200,0.8,13,0.9864619015707654,0.7411199679659707,0.2454139790721498,0.8260000000000001
mix_200,0.8,14,0.9911972782137972,0.7339949230891651,0.2570929684525445,0.804
mix_200,0.8,15,0.9907733969669268,0.8536192818860171,0.1370836422555921,0.8133333333333335
mix_200,0.8,16,0.9909469809785696,0.807957809048535,0.182918349646887,0.8180000000000001
mix_200,0.8,17,0.9895429619400984,0.9143383196451582,0.0750776118360849,0.7986666666666666
mix_200,0.8,18,0.9906268394543738,0.984592414754632,0.0059859869301298,0.8140000000000001
mix_200,0.8,19,0.9908745432680606,0.7421185203208145,0.2487648347131714,0.8013333333333335
mix_200,0.8,20,0.9855464152569972,0.8223387782907774,0.1631166010251066,0.8086666666666666
mix_200,0.8,21,0.990120356986539,0.9618414846307662,0.0281359077757656,0.8366666666666667
mix_200,0.8,22,0.9898475589443928,0.7367577489137616,0.2530023594202086,0.8073333333333332
mix_200,0.8,23,0.9923470944589804,0.9880159092178914,0.0043275391067157,0.7773333333333334
mix_200,0.8,24,0.991336764847069,0.8006552576489008,0.1905668343767017,0.8
mix_200,1.0,0,0.9912233274522716,0.9909724460165544,0.0001510911812443,1.0
mix_200,1.0,1,0.99320979858799,0.834817815397644,0.1583435249484884,1.0
mix_200,1.0,2,0.99444492214314,0.8480717029384361,0.1464003057721011,0.996
mix_200,1.0,3,0.992367909367732,0.9752995904212418,0.0171795153527134,1.0
mix_200,1.0,4,0.9943485464841452,0.7404672486089101,0.2538826514702101,0.988
mix_200,1.0,5,0.993985746720062,0.9933497257979256,0.0006631161960535,0.9966666666666666
mix_200,1.0,6,0.9943192075160424,0.783639736586106,0.2107639178207151,0.9946666666666666
mix_200,1.0,7,0.9932596584928042,0.9253495130783944,0.0680229950222339,1.0
mix_200,1.0,8,0.9948066669587636,0.9409294846782652,0.0538161797206322,0.992
mix_200,1.0,9,0.994847591780064,0.8900274499386045,0.1048015747076354,0.9713333333333334
mix_200,1.0,10,0.9938736266329417,0.9929993038620492,0.0008087140795474,1.0
mix_200,1.0,11,0.994153099037474,0.7161085758578962,0.2779652198557981,1.0
mix_200,1.0,12,0.993506754428388,0.9492129175559793,0.0443252606962329,0.9933333333333334
mix_200,1.0,13,0.993418234079742,0.9762567609477728,0.0172594877077453,0.9846666666666666
mix_200,1.0,14,0.9928575810559536,0.9910092355613052,0.0018700515157896,1.0
mix_200,1.0,15,0.992716460845712,0.9694612697109156,0.0233520504606283,0.976
mix_200,1.0,16,0.991729811568858,0.9830855290689492,0.008552786241829,1.0
mix_200,1.0,17,0.9926267519682712,0.9694277270727668,0.0231027684875706,0.9926666666666666
mix_200,1.0,18,0.9930866539277694,0.7272828198855322,0.2657408936911479,1.0
mix_200,1.0,19,0.9939733907235576,0.813946239013581,0.1800772806915825,1.0
mix_200,1.0,20,0.9926370511019806,0.972472332536234,0.0201289791611376,0.982
mix_200,1.0,21,0.9947507328802958,0.783607767989847,0.2111948829032075,1.0
mix_200,1.0,22,0.991945863128788,0.9879646853457644,0.0039747646664294,1.0
mix_200,1.0,23,0.9940033494059852,0.8307875610946933,0.1631180934669146,0.978
mix_200,1.0,24,0.9937076729613272,0.9921111626840576,0.0015064816060322,0.988
